track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,604,60400,pedestrian/bicycle,1045.687,996.103,-0.251,0.589
P2,605,60500,pedestrian/bicycle,1045.655,996.155,-0.402,0.461
P2,606,60600,pedestrian/bicycle,1045.607,996.195,-0.555,0.333
P2,607,60700,pedestrian/bicycle,1045.543,996.222,-0.72,0.207
P2,608,60800,pedestrian/bicycle,1045.462,996.237,-0.894,0.088
P2,609,60900,pedestrian/bicycle,1045.364,996.24,-1.062,-0.018
P2,610,61000,pedestrian/bicycle,1045.25,996.234,-1.218,-0.11
P2,611,61100,pedestrian/bicycle,1045.121,996.219,-1.364,-0.188
P2,612,61200,pedestrian/bicycle,1044.979,996.197,-1.489,-0.245
P2,613,61300,pedestrian/bicycle,1044.825,996.171,-1.579,-0.277
P2,614,61400,pedestrian/bicycle,1044.666,996.144,-1.615,-0.273
P2,615,61500,pedestrian/bicycle,1044.505,996.118,-1.596,-0.237
P2,616,61600,pedestrian/bicycle,1044.348,996.097,-1.54,-0.182
P2,617,61700,pedestrian/bicycle,1044.198,996.082,-1.463,-0.121
P2,618,61800,pedestrian/bicycle,1044.056,996.073,-1.377,-0.062
P2,619,61900,pedestrian/bicycle,1043.923,996.069,-1.284,-0.006
P2,620,62000,pedestrian/bicycle,1043.8,996.071,-1.183,0.038
P2,621,62100,pedestrian/bicycle,1043.687,996.076,-1.082,0.065
P2,622,62200,pedestrian/bicycle,1043.583,996.083,-0.987,0.07
P2,623,62300,pedestrian/bicycle,1043.488,996.089,-0.908,0.054
P2,624,62400,pedestrian/bicycle,1043.4,996.093,-0.854,0.019
P2,625,62500,pedestrian/bicycle,1043.316,996.092,-0.835,-0.027
P2,626,62600,pedestrian/bicycle,1043.231,996.087,-0.855,-0.077
P2,627,62700,pedestrian/bicycle,1043.144,996.077,-0.9,-0.128
P2,628,62800,pedestrian/bicycle,1043.05,996.062,-0.964,-0.177
P2,629,62900,pedestrian/bicycle,1042.95,996.042,-1.041,-0.223
P2,630,63000,pedestrian/bicycle,1042.842,996.017,-1.127,-0.265
P2,631,63100,pedestrian/bicycle,1042.725,995.989,-1.215,-0.305
P2,632,63200,pedestrian/bicycle,1042.599,995.956,-1.301,-0.345
P2,633,63300,pedestrian/bicycle,1042.465,995.92,-1.381,-0.388
P2,634,63400,pedestrian/bicycle,1042.323,995.878,-1.451,-0.434
P2,635,63500,pedestrian/bicycle,1042.176,995.833,-1.503,-0.483
P2,636,63600,pedestrian/bicycle,1042.024,995.782,-1.53,-0.524
P2,637,63700,pedestrian/bicycle,1041.871,995.729,-1.524,-0.546
P2,638,63800,pedestrian/bicycle,1041.721,995.675,-1.477,-0.538
P2,639,63900,pedestrian/bicycle,1041.578,995.623,-1.379,-0.493
P2,640,64000,pedestrian/bicycle,1041.448,995.578,-1.232,-0.415
P2,641,64100,pedestrian/bicycle,1041.333,995.541,-1.061,-0.319
P2,642,64200,pedestrian/bicycle,1041.236,995.514,-0.89,-0.224
P2,643,64300,pedestrian/bicycle,1041.154,995.495,-0.741,-0.146
P2,644,64400,pedestrian/bicycle,1041.085,995.483,-0.634,-0.101
P2,645,64500,pedestrian/bicycle,1041.025,995.473,-0.569,-0.086
P2,646,64600,pedestrian/bicycle,1040.97,995.464,-0.537,-0.094
P2,647,64700,pedestrian/bicycle,1040.916,995.454,-0.539,-0.118
P2,648,64800,pedestrian/bicycle,1040.86,995.44,-0.575,-0.15
P2,649,64900,pedestrian/bicycle,1040.799,995.424,-0.643,-0.187
P2,650,65000,pedestrian/bicycle,1040.73,995.403,-0.742,-0.222
P2,651,65100,pedestrian/bicycle,1040.65,995.38,-0.865,-0.247
P2,652,65200,pedestrian/bicycle,1040.556,995.354,-1.008,-0.258
P2,653,65300,pedestrian/bicycle,1040.448,995.329,-1.165,-0.252
P2,654,65400,pedestrian/bicycle,1040.323,995.305,-1.331,-0.23
P2,655,65500,pedestrian/bicycle,1040.182,995.284,-1.493,-0.19
P2,656,65600,pedestrian/bicycle,1040.025,995.268,-1.638,-0.13
P2,657,65700,pedestrian/bicycle,1039.856,995.259,-1.745,-0.052
P2,658,65800,pedestrian/bicycle,1039.679,995.258,-1.787,0.043
P2,659,65900,pedestrian/bicycle,1039.502,995.268,-1.764,0.152
P2,660,66000,pedestrian/bicycle,1039.328,995.289,-1.703,0.263
P2,661,66100,pedestrian/bicycle,1039.162,995.32,-1.623,0.368
P2,662,66200,pedestrian/bicycle,1039.004,995.362,-1.536,0.464
P2,663,66300,pedestrian/bicycle,1038.855,995.412,-1.446,0.549
P2,664,66400,pedestrian/bicycle,1038.715,995.471,-1.355,0.621
P2,665,66500,pedestrian/bicycle,1038.584,995.536,-1.258,0.682
P2,666,66600,pedestrian/bicycle,1038.463,995.607,-1.159,0.735
P2,667,66700,pedestrian/bicycle,1038.352,995.683,-1.062,0.782
P2,668,66800,pedestrian/bicycle,1038.251,995.763,-0.967,0.823
P2,669,66900,pedestrian/bicycle,1038.159,995.847,-0.877,0.864
P2,670,67000,pedestrian/bicycle,1038.075,995.936,-0.8,0.907
P2,671,67100,pedestrian/bicycle,1037.998,996.029,-0.735,0.953
P2,672,67200,pedestrian/bicycle,1037.927,996.126,-0.679,1.001
P2,673,67300,pedestrian/bicycle,1037.861,996.229,-0.638,1.048
P2,674,67400,pedestrian/bicycle,1037.799,996.336,-0.614,1.091
P2,675,67500,pedestrian/bicycle,1037.739,996.446,-0.592,1.12
P2,676,67600,pedestrian/bicycle,1037.681,996.559,-0.556,1.129
P2,677,67700,pedestrian/bicycle,1037.628,996.671,-0.507,1.122
P2,678,67800,pedestrian/bicycle,1037.58,996.783,-0.452,1.106
P2,679,67900,pedestrian/bicycle,1037.538,996.892,-0.396,1.083
P2,680,68000,pedestrian/bicycle,1037.501,996.999,-0.344,1.06
P2,681,68100,pedestrian/bicycle,1037.469,997.104,-0.295,1.04
P2,682,68200,pedestrian/bicycle,1037.442,997.208,-0.247,1.027
P2,683,68300,pedestrian/bicycle,1037.419,997.31,-0.203,1.026
P2,684,68400,pedestrian/bicycle,1037.401,997.414,-0.168,1.041
P2,685,68500,pedestrian/bicycle,1037.385,997.52,-0.148,1.076
P2,686,68600,pedestrian/bicycle,1037.37,997.63,-0.15,1.132
P2,687,68700,pedestrian/bicycle,1037.354,997.746,-0.161,1.198
P2,688,68800,pedestrian/bicycle,1037.338,997.869,-0.16,1.253
P2,689,68900,pedestrian/bicycle,1037.323,997.996,-0.142,1.292
P2,690,69000,pedestrian/bicycle,1037.31,998.127,-0.114,1.33
P2,691,69100,pedestrian/bicycle,1037.301,998.262,-0.078,1.366
P2,692,69200,pedestrian/bicycle,1037.295,998.4,-0.032,1.393
P2,693,69300,pedestrian/bicycle,1037.294,998.54,0.019,1.411
P2,694,69400,pedestrian/bicycle,1037.299,998.682,0.068,1.425
P2,695,69500,pedestrian/bicycle,1037.308,998.825,0.111,1.441
P2,696,69600,pedestrian/bicycle,1037.321,998.97,0.144,1.459
P2,697,69700,pedestrian/bicycle,1037.336,999.117,0.173,1.468
P2,698,69800,pedestrian/bicycle,1037.355,999.263,0.2,1.463
P2,699,69900,pedestrian/bicycle,1037.376,999.409,0.223,1.455
P2,700,70000,pedestrian/bicycle,1037.399,999.554,0.235,1.45
P2,701,70100,pedestrian/bicycle,1037.423,999.699,0.238,1.451
P2,702,70200,pedestrian/bicycle,1037.447,999.845,0.238,1.453
P2,703,70300,pedestrian/bicycle,1037.471,999.99,0.239,1.455
P2,704,70400,pedestrian/bicycle,1037.495,1000.136,0.241,1.462
P2,705,70500,pedestrian/bicycle,1037.519,1000.283,0.246,1.479
P2,706,70600,pedestrian/bicycle,1037.544,1000.432,0.249,1.505
P2,707,70700,pedestrian/bicycle,1037.569,1000.584,0.251,1.531
P2,708,70800,pedestrian/bicycle,1037.594,1000.738,0.249,1.553
P2,709,70900,pedestrian/bicycle,1037.618,1000.894,0.243,1.57
P2,710,71000,pedestrian/bicycle,1037.642,1001.052,0.232,1.578
P2,711,71100,pedestrian/bicycle,1037.665,1001.209,0.219,1.574
P2,712,71200,pedestrian/bicycle,1037.686,1001.366,0.207,1.559
P2,713,71300,pedestrian/bicycle,1037.706,1001.521,0.199,1.533
P2,714,71400,pedestrian/bicycle,1037.726,1001.672,0.19,1.504
P2,715,71500,pedestrian/bicycle,1037.744,1001.822,0.181,1.482
P2,716,71600,pedestrian/bicycle,1037.762,1001.97,0.171,1.474
P2,717,71700,pedestrian/bicycle,1037.778,1002.117,0.158,1.478
P2,718,71800,pedestrian/bicycle,1037.793,1002.265,0.144,1.486
P2,719,71900,pedestrian/bicycle,1037.807,1002.415,0.129,1.497
P2,720,72000,pedestrian/bicycle,1037.819,1002.565,0.114,1.511
P2,721,72100,pedestrian/bicycle,1037.83,1002.717,0.099,1.527
P2,722,72200,pedestrian/bicycle,1037.839,1002.87,0.086,1.539
P2,723,72300,pedestrian/bicycle,1037.847,1003.024,0.072,1.544
P2,724,72400,pedestrian/bicycle,1037.854,1003.179,0.064,1.543
P2,725,72500,pedestrian/bicycle,1037.86,1003.332,0.064,1.534
P2,726,72600,pedestrian/bicycle,1037.867,1003.485,0.07,1.518
P2,727,72700,pedestrian/bicycle,1037.874,1003.636,0.078,1.495
P2,728,72800,pedestrian/bicycle,1037.882,1003.784,0.085,1.47
P2,729,72900,pedestrian/bicycle,1037.891,1003.93,0.091,1.448
P2,730,73000,pedestrian/bicycle,1037.9,1004.074,0.09,1.43
P2,731,73100,pedestrian/bicycle,1037.909,1004.216,0.083,1.421
P2,732,73200,pedestrian/bicycle,1037.916,1004.358,0.067,1.422
P2,733,73300,pedestrian/bicycle,1037.922,1004.501,0.043,1.433
P2,734,73400,pedestrian/bicycle,1037.925,1004.645,0.016,1.451
P2,735,73500,pedestrian/bicycle,1037.925,1004.792,-0.01,1.473
P2,736,73600,pedestrian/bicycle,1037.923,1004.94,-0.037,1.498
P2,737,73700,pedestrian/bicycle,1037.918,1005.092,-0.064,1.528
P2,738,73800,pedestrian/bicycle,1037.91,1005.246,-0.088,1.556
P2,739,73900,pedestrian/bicycle,1037.901,1005.403,-0.106,1.579
P2,740,74000,pedestrian/bicycle,1037.89,1005.561,-0.11,1.588
P2,741,74100,pedestrian/bicycle,1037.879,1005.719,-0.097,1.584
P2,742,74200,pedestrian/bicycle,1037.871,1005.877,-0.072,1.574
P2,743,74300,pedestrian/bicycle,1037.865,1006.034,-0.039,1.558
P2,744,74400,pedestrian/bicycle,1037.863,1006.189,-0.005,1.541
P2,745,74500,pedestrian/bicycle,1037.865,1006.342,0.031,1.522
P2,746,74600,pedestrian/bicycle,1037.869,1006.493,0.063,1.504
P2,747,74700,pedestrian/bicycle,1037.877,1006.643,0.083,1.489
P2,748,74800,pedestrian/bicycle,1037.885,1006.791,0.088,1.479
P2,749,74900,pedestrian/bicycle,1037.894,1006.939,0.081,1.472
P2,750,75000,pedestrian/bicycle,1037.901,1007.086,0.064,1.469
P2,751,75100,pedestrian/bicycle,1037.906,1007.233,0.038,1.467
P2,752,75200,pedestrian/bicycle,1037.908,1007.38,0.004,1.47
P2,753,75300,pedestrian/bicycle,1037.906,1007.527,-0.04,1.48
P2,754,75400,pedestrian/bicycle,1037.9,1007.676,-0.092,1.498
P2,755,75500,pedestrian/bicycle,1037.887,1007.827,-0.154,1.526
P2,756,75600,pedestrian/bicycle,1037.869,1007.981,-0.218,1.555
P2,757,75700,pedestrian/bicycle,1037.844,1008.138,-0.273,1.573
P2,758,75800,pedestrian/bicycle,1037.815,1008.295,-0.317,1.581
P2,759,75900,pedestrian/bicycle,1037.781,1008.454,-0.351,1.583
P2,760,76000,pedestrian/bicycle,1037.745,1008.612,-0.375,1.577
P2,761,76100,pedestrian/bicycle,1037.707,1008.769,-0.387,1.57
P2,762,76200,pedestrian/bicycle,1037.668,1008.926,-0.392,1.563
P2,763,76300,pedestrian/bicycle,1037.629,1009.082,-0.392,1.556
P2,764,76400,pedestrian/bicycle,1037.59,1009.237,-0.389,1.552
P2,765,76500,pedestrian/bicycle,1037.551,1009.392,-0.387,1.545
P2,766,76600,pedestrian/bicycle,1037.512,1009.546,-0.392,1.532
P2,767,76700,pedestrian/bicycle,1037.472,1009.698,-0.41,1.509
P2,768,76800,pedestrian/bicycle,1037.43,1009.847,-0.436,1.478
P2,769,76900,pedestrian/bicycle,1037.385,1009.993,-0.461,1.443
P2,770,77000,pedestrian/bicycle,1037.337,1010.136,-0.485,1.41
P2,771,77100,pedestrian/bicycle,1037.288,1010.275,-0.502,1.38
P2,772,77200,pedestrian/bicycle,1037.237,1010.412,-0.513,1.354
P2,773,77300,pedestrian/bicycle,1037.186,1010.546,-0.522,1.335
