track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,1424,142400,pedestrian/bicycle,1041.274,991.693,1.178,3.07
P2,1425,142500,pedestrian/bicycle,1041.397,991.998,1.299,3.037
P2,1426,142600,pedestrian/bicycle,1041.534,992.3,1.428,2.993
P2,1427,142700,pedestrian/bicycle,1041.684,992.596,1.569,2.929
P2,1428,142800,pedestrian/bicycle,1041.848,992.884,1.722,2.84
P2,1429,142900,pedestrian/bicycle,1042.028,993.163,1.883,2.725
P2,1430,143000,pedestrian/bicycle,1042.225,993.428,2.047,2.585
P2,1431,143100,pedestrian/bicycle,1042.438,993.679,2.206,2.426
P2,1432,143200,pedestrian/bicycle,1042.666,993.913,2.357,2.256
P2,1433,143300,pedestrian/bicycle,1042.908,994.13,2.492,2.082
P2,1434,143400,pedestrian/bicycle,1043.163,994.329,2.606,1.907
P2,1435,143500,pedestrian/bicycle,1043.428,994.511,2.687,1.728
P2,1436,143600,pedestrian/bicycle,1043.698,994.675,2.725,1.546
P2,1437,143700,pedestrian/bicycle,1043.97,994.82,2.719,1.367
P2,1438,143800,pedestrian/bicycle,1044.24,994.949,2.675,1.198
P2,1439,143900,pedestrian/bicycle,1044.504,995.061,2.596,1.044
P2,1440,144000,pedestrian/bicycle,1044.758,995.158,2.495,0.908
P2,1441,144100,pedestrian/bicycle,1045.002,995.243,2.385,0.795
P2,1442,144200,pedestrian/bicycle,1045.236,995.319,2.279,0.709
P2,1443,144300,pedestrian/bicycle,1045.459,995.387,2.194,0.653
P2,1444,144400,pedestrian/bicycle,1045.676,995.451,2.146,0.625
P2,1445,144500,pedestrian/bicycle,1045.89,995.513,2.131,0.618
P4,1845,184500,pedestrian/bicycle,1000.93,988.018,1.931,1.362
P4,1846,184600,pedestrian/bicycle,1001.126,988.157,1.986,1.424
P4,1847,184700,pedestrian/bicycle,1001.327,988.303,2.047,1.486
P4,1848,184800,pedestrian/bicycle,1001.535,988.454,2.112,1.546
P4,1849,184900,pedestrian/bicycle,1001.75,988.612,2.18,1.601
P4,1850,185000,pedestrian/bicycle,1001.971,988.774,2.251,1.651
P4,1851,185100,pedestrian/bicycle,1002.2,988.941,2.321,1.693
P4,1852,185200,pedestrian/bicycle,1002.436,989.112,2.392,1.722
P4,1853,185300,pedestrian/bicycle,1002.679,989.285,2.466,1.73
P4,1854,185400,pedestrian/bicycle,1002.929,989.457,2.535,1.709
P4,1855,185500,pedestrian/bicycle,1003.185,989.625,2.593,1.66
P4,1856,185600,pedestrian/bicycle,1003.446,989.787,2.635,1.589
P4,1857,185700,pedestrian/bicycle,1003.711,989.942,2.66,1.503
P4,1858,185800,pedestrian/bicycle,1003.978,990.088,2.67,1.406
P4,1859,185900,pedestrian/bicycle,1004.245,990.223,2.674,1.305
P4,1860,186000,pedestrian/bicycle,1004.513,990.348,2.681,1.203
P4,1861,186100,pedestrian/bicycle,1004.782,990.464,2.704,1.107
P4,1862,186200,pedestrian/bicycle,1005.054,990.57,2.746,1.021
P4,1863,186300,pedestrian/bicycle,1005.332,990.669,2.798,0.943
P4,1864,186400,pedestrian/bicycle,1005.614,990.759,2.844,0.869
P4,1865,186500,pedestrian/bicycle,1005.9,990.842,2.879,0.795
P4,1866,186600,pedestrian/bicycle,1006.189,990.918,2.909,0.722
P4,1867,186700,pedestrian/bicycle,1006.482,990.987,2.938,0.649
P4,1868,186800,pedestrian/bicycle,1006.777,991.048,2.972,0.575
P4,1869,186900,pedestrian/bicycle,1007.076,991.102,3.008,0.499
P4,1870,187000,pedestrian/bicycle,1007.379,991.148,3.04,0.42
P4,1871,187100,pedestrian/bicycle,1007.684,991.186,3.069,0.341
P4,1872,187200,pedestrian/bicycle,1007.993,991.216,3.102,0.268
P4,1873,187300,pedestrian/bicycle,1008.304,991.24,3.13,0.204
P4,1874,187400,pedestrian/bicycle,1008.618,991.258,3.153,0.15
P4,1875,187500,pedestrian/bicycle,1008.935,991.27,3.176,0.104
P4,1876,187600,pedestrian/bicycle,1009.254,991.279,3.198,0.067
P4,1877,187700,pedestrian/bicycle,1009.574,991.284,3.216,0.038
P4,1878,187800,pedestrian/bicycle,1009.897,991.287,3.229,0.02
P4,1879,187900,pedestrian/bicycle,1010.22,991.289,3.236,0.015
P4,1880,188000,pedestrian/bicycle,1010.544,991.29,3.239,0.02
P4,1881,188100,pedestrian/bicycle,1010.868,991.293,3.242,0.033
P4,1882,188200,pedestrian/bicycle,1011.192,991.298,3.243,0.054
P4,1883,188300,pedestrian/bicycle,1011.516,991.304,3.24,0.08
P4,1884,188400,pedestrian/bicycle,1011.84,991.314,3.237,0.11
P4,1885,188500,pedestrian/bicycle,1012.164,991.326,3.238,0.143
P4,1886,188600,pedestrian/bicycle,1012.488,991.342,3.25,0.175
P4,1887,188700,pedestrian/bicycle,1012.814,991.361,3.268,0.206
P4,1888,188800,pedestrian/bicycle,1013.141,991.384,3.286,0.237
P4,1889,188900,pedestrian/bicycle,1013.471,991.409,3.301,0.267
P4,1890,189000,pedestrian/bicycle,1013.802,991.437,3.317,0.297
P4,1891,189100,pedestrian/bicycle,1014.134,991.468,3.337,0.327
P4,1892,189200,pedestrian/bicycle,1014.47,991.502,3.365,0.356
P4,1893,189300,pedestrian/bicycle,1014.807,991.539,3.395,0.383
P4,1894,189400,pedestrian/bicycle,1015.148,991.579,3.423,0.41
P4,1895,189500,pedestrian/bicycle,1015.492,991.621,3.448,0.439
P4,1896,189600,pedestrian/bicycle,1015.838,991.667,3.474,0.47
P4,1897,189700,pedestrian/bicycle,1016.187,991.715,3.502,0.503
P4,1898,189800,pedestrian/bicycle,1016.538,991.768,3.528,0.539
P4,1899,189900,pedestrian/bicycle,1016.892,991.823,3.553,0.577
P4,1900,190000,pedestrian/bicycle,1017.249,991.883,3.577,0.619
P4,1901,190100,pedestrian/bicycle,1017.608,991.947,3.604,0.665
P4,1902,190200,pedestrian/bicycle,1017.97,992.016,3.638,0.714
P4,1903,190300,pedestrian/bicycle,1018.336,992.09,3.677,0.762
P4,1904,190400,pedestrian/bicycle,1018.705,992.168,3.716,0.807
P4,1905,190500,pedestrian/bicycle,1019.079,992.251,3.754,0.846
P4,1906,190600,pedestrian/bicycle,1019.456,992.337,3.789,0.874
P4,1907,190700,pedestrian/bicycle,1019.836,992.425,3.817,0.891
P4,1908,190800,pedestrian/bicycle,1020.219,992.515,3.835,0.899
P4,1909,190900,pedestrian/bicycle,1020.603,992.605,3.845,0.898
P4,1910,191000,pedestrian/bicycle,1020.988,992.694,3.846,0.891
P4,1911,191100,pedestrian/bicycle,1021.371,992.783,3.832,0.879
P4,1912,191200,pedestrian/bicycle,1021.753,992.87,3.797,0.862
P4,1913,191300,pedestrian/bicycle,1022.13,992.955,3.737,0.84
P4,1914,191400,pedestrian/bicycle,1022.499,993.037,3.65,0.811
P4,1915,191500,pedestrian/bicycle,1022.859,993.117,3.542,0.777
P4,1916,191600,pedestrian/bicycle,1023.207,993.193,3.423,0.737
P4,1917,191700,pedestrian/bicycle,1023.543,993.264,3.301,0.693
P4,1918,191800,pedestrian/bicycle,1023.867,993.331,3.186,0.648
P4,1919,191900,pedestrian/bicycle,1024.181,993.394,3.094,0.605
P4,1920,192000,pedestrian/bicycle,1024.489,993.452,3.05,0.568
P4,1921,192100,pedestrian/bicycle,1024.795,993.508,3.08,0.54
P4,1922,192200,pedestrian/bicycle,1025.11,993.561,3.21,0.524
