track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P3,1483,148300,pedestrian/bicycle,993.678,997.34,1.065,0.143
P3,1484,148400,pedestrian/bicycle,993.784,997.352,1.053,0.109
P3,1485,148500,pedestrian/bicycle,993.889,997.361,1.041,0.074
P3,1486,148600,pedestrian/bicycle,993.992,997.367,1.026,0.036
P3,1487,148700,pedestrian/bicycle,994.094,997.368,1.012,-0.005
P3,1488,148800,pedestrian/bicycle,994.195,997.366,0.997,-0.047
P3,1489,148900,pedestrian/bicycle,994.294,997.359,0.985,-0.091
P3,1490,149000,pedestrian/bicycle,994.392,997.347,0.982,-0.139
P3,1491,149100,pedestrian/bicycle,994.491,997.331,0.99,-0.19
P3,1492,149200,pedestrian/bicycle,994.591,997.309,1.011,-0.244
P3,1493,149300,pedestrian/bicycle,994.694,997.282,1.047,-0.305
P3,1494,149400,pedestrian/bicycle,994.801,997.248,1.092,-0.372
P3,1495,149500,pedestrian/bicycle,994.913,997.207,1.145,-0.447
P3,1496,149600,pedestrian/bicycle,995.03,997.158,1.204,-0.526
P3,1497,149700,pedestrian/bicycle,995.154,997.102,1.267,-0.603
P3,1498,149800,pedestrian/bicycle,995.284,997.038,1.335,-0.671
P3,1499,149900,pedestrian/bicycle,995.421,996.968,1.41,-0.73
P3,1500,150000,pedestrian/bicycle,995.566,996.892,1.488,-0.785
P3,1501,150100,pedestrian/bicycle,995.719,996.811,1.567,-0.84
P3,1502,150200,pedestrian/bicycle,995.879,996.724,1.644,-0.895
P3,1503,150300,pedestrian/bicycle,996.047,996.632,1.717,-0.945
P3,1504,150400,pedestrian/bicycle,996.222,996.536,1.785,-0.986
P3,1505,150500,pedestrian/bicycle,996.404,996.436,1.849,-1.019
P3,1506,150600,pedestrian/bicycle,996.592,996.332,1.908,-1.045
P3,1507,150700,pedestrian/bicycle,996.785,996.227,1.964,-1.064
P3,1508,150800,pedestrian/bicycle,996.984,996.119,2.016,-1.083
P3,1509,150900,pedestrian/bicycle,997.189,996.01,2.067,-1.101
P3,1510,151000,pedestrian/bicycle,997.398,995.899,2.117,-1.117
P3,1511,151100,pedestrian/bicycle,997.612,995.787,2.164,-1.13
P3,1512,151200,pedestrian/bicycle,997.83,995.674,2.206,-1.134
P3,1513,151300,pedestrian/bicycle,998.053,995.56,2.238,-1.133
P3,1514,151400,pedestrian/bicycle,998.277,995.448,2.256,-1.127
P3,1515,151500,pedestrian/bicycle,998.503,995.335,2.252,-1.121
P3,1516,151600,pedestrian/bicycle,998.727,995.223,2.229,-1.119
P3,1517,151700,pedestrian/bicycle,998.948,995.111,2.193,-1.124
P3,1518,151800,pedestrian/bicycle,999.165,994.998,2.15,-1.138
P3,1519,151900,pedestrian/bicycle,999.378,994.883,2.103,-1.162
P3,1520,152000,pedestrian/bicycle,999.586,994.765,2.054,-1.193
P3,1521,152100,pedestrian/bicycle,999.788,994.644,2.004,-1.229
P3,1522,152200,pedestrian/bicycle,999.986,994.519,1.955,-1.275
P3,1523,152300,pedestrian/bicycle,1000.18,994.388,1.909,-1.334
P3,1524,152400,pedestrian/bicycle,1000.368,994.251,1.864,-1.405
P3,1525,152500,pedestrian/bicycle,1000.552,994.107,1.819,-1.481
P3,1526,152600,pedestrian/bicycle,1000.732,993.955,1.776,-1.558
P3,1527,152700,pedestrian/bicycle,1000.908,993.796,1.739,-1.631
P3,1528,152800,pedestrian/bicycle,1001.08,993.629,1.709,-1.697
P3,1529,152900,pedestrian/bicycle,1001.25,993.457,1.687,-1.756
P3,1530,153000,pedestrian/bicycle,1001.418,993.279,1.678,-1.804
P3,1531,153100,pedestrian/bicycle,1001.586,993.096,1.682,-1.841
P3,1532,153200,pedestrian/bicycle,1001.755,992.911,1.7,-1.866
P3,1533,153300,pedestrian/bicycle,1001.927,992.724,1.731,-1.882
P3,1534,153400,pedestrian/bicycle,1002.102,992.535,1.771,-1.89
P3,1535,153500,pedestrian/bicycle,1002.282,992.346,1.818,-1.886
P3,1536,153600,pedestrian/bicycle,1002.466,992.159,1.869,-1.87
P3,1537,153700,pedestrian/bicycle,1002.656,991.973,1.923,-1.845
P3,1538,153800,pedestrian/bicycle,1002.851,991.79,1.985,-1.814
P3,1539,153900,pedestrian/bicycle,1003.053,991.61,2.055,-1.778
P3,1540,154000,pedestrian/bicycle,1003.262,991.434,2.127,-1.739
P3,1541,154100,pedestrian/bicycle,1003.478,991.263,2.2,-1.694
P3,1542,154200,pedestrian/bicycle,1003.702,991.096,2.271,-1.641
P3,1543,154300,pedestrian/bicycle,1003.932,990.935,2.339,-1.58
P3,1544,154400,pedestrian/bicycle,1004.17,990.78,2.405,-1.514
P3,1545,154500,pedestrian/bicycle,1004.413,990.633,2.463,-1.443
P3,1546,154600,pedestrian/bicycle,1004.662,990.492,2.513,-1.369
P3,1547,154700,pedestrian/bicycle,1004.915,990.359,2.557,-1.297
P3,1548,154800,pedestrian/bicycle,1005.173,990.232,2.598,-1.227
P3,1549,154900,pedestrian/bicycle,1005.435,990.113,2.637,-1.153
P3,1550,155000,pedestrian/bicycle,1005.7,990.002,2.673,-1.077
P3,1551,155100,pedestrian/bicycle,1005.97,989.898,2.71,-1
P3,1552,155200,pedestrian/bicycle,1006.242,989.802,2.743,-0.923
P3,1553,155300,pedestrian/bicycle,1006.518,989.713,2.768,-0.847
P3,1554,155400,pedestrian/bicycle,1006.796,989.633,2.793,-0.77
P3,1555,155500,pedestrian/bicycle,1007.077,989.559,2.822,-0.693
P3,1556,155600,pedestrian/bicycle,1007.36,989.494,2.851,-0.616
P3,1557,155700,pedestrian/bicycle,1007.647,989.436,2.88,-0.539
P3,1558,155800,pedestrian/bicycle,1007.936,989.386,2.909,-0.462
P3,1559,155900,pedestrian/bicycle,1008.228,989.344,2.939,-0.386
P3,1560,156000,pedestrian/bicycle,1008.524,989.309,2.972,-0.311
P3,1561,156100,pedestrian/bicycle,1008.823,989.282,3.01,-0.238
P3,1562,156200,pedestrian/bicycle,1009.126,989.261,3.052,-0.17
P3,1563,156300,pedestrian/bicycle,1009.434,989.247,3.096,-0.106
P3,1564,156400,pedestrian/bicycle,1009.745,989.24,3.142,-0.046
P3,1565,156500,pedestrian/bicycle,1010.062,989.238,3.189,0.01
P3,1566,156600,pedestrian/bicycle,1010.383,989.242,3.238,0.062
P3,1567,156700,pedestrian/bicycle,1010.71,989.25,3.286,0.111
P3,1568,156800,pedestrian/bicycle,1011.04,989.264,3.329,0.16
P3,1569,156900,pedestrian/bicycle,1011.375,989.282,3.362,0.21
P3,1570,157000,pedestrian/bicycle,1011.712,989.306,3.384,0.264
P3,1571,157100,pedestrian/bicycle,1012.051,989.335,3.398,0.326
P3,1572,157200,pedestrian/bicycle,1012.392,989.371,3.409,0.395
P3,1573,157300,pedestrian/bicycle,1012.733,989.415,3.422,0.473
P3,1574,157400,pedestrian/bicycle,1013.076,989.466,3.439,0.559
P3,1575,157500,pedestrian/bicycle,1013.421,989.527,3.456,0.648
P3,1576,157600,pedestrian/bicycle,1013.767,989.596,3.473,0.741
P3,1577,157700,pedestrian/bicycle,1014.115,989.675,3.487,0.837
P3,1578,157800,pedestrian/bicycle,1014.464,989.764,3.495,0.931
P3,1579,157900,pedestrian/bicycle,1014.814,989.861,3.499,1.02
P3,1580,158000,pedestrian/bicycle,1015.164,989.967,3.502,1.098
P3,1581,158100,pedestrian/bicycle,1015.514,990.08,3.505,1.162
P3,1582,158200,pedestrian/bicycle,1015.865,990.199,3.51,1.21
P3,1583,158300,pedestrian/bicycle,1016.217,990.321,3.519,1.242
P3,1584,158400,pedestrian/bicycle,1016.569,990.446,3.534,1.258
P3,1585,158500,pedestrian/bicycle,1016.924,990.572,3.553,1.265
P3,1586,158600,pedestrian/bicycle,1017.28,990.699,3.575,1.27
P3,1587,158700,pedestrian/bicycle,1017.639,990.826,3.602,1.275
P3,1588,158800,pedestrian/bicycle,1018.001,990.954,3.637,1.284
P3,1589,158900,pedestrian/bicycle,1018.366,991.083,3.676,1.294
P3,1590,159000,pedestrian/bicycle,1018.736,991.213,3.722,1.308
P3,1591,159100,pedestrian/bicycle,1019.111,991.345,3.777,1.321
P3,1592,159200,pedestrian/bicycle,1019.492,991.477,3.838,1.328
P3,1593,159300,pedestrian/bicycle,1019.879,991.61,3.903,1.324
P3,1594,159400,pedestrian/bicycle,1020.273,991.741,3.968,1.309
P3,1595,159500,pedestrian/bicycle,1020.673,991.871,4.032,1.284
P3,1596,159600,pedestrian/bicycle,1021.079,991.998,4.093,1.251
P3,1597,159700,pedestrian/bicycle,1021.491,992.121,4.153,1.213
P3,1598,159800,pedestrian/bicycle,1021.909,992.24,4.207,1.173
P3,1599,159900,pedestrian/bicycle,1022.332,992.356,4.255,1.136
