track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,479,47900,pedestrian/bicycle,1041.087,991.623,1.443,2.894
P1,480,48000,pedestrian/bicycle,1041.238,991.914,1.569,2.937
P1,481,48100,pedestrian/bicycle,1041.402,992.21,1.703,2.973
P1,482,48200,pedestrian/bicycle,1041.579,992.508,1.846,2.997
P1,483,48300,pedestrian/bicycle,1041.771,992.808,1.995,2.998
P1,484,48400,pedestrian/bicycle,1041.978,993.107,2.143,2.968
P1,485,48500,pedestrian/bicycle,1042.199,993.4,2.281,2.902
P1,486,48600,pedestrian/bicycle,1042.434,993.685,2.409,2.796
P1,487,48700,pedestrian/bicycle,1042.681,993.957,2.525,2.653
P1,488,48800,pedestrian/bicycle,1042.938,994.214,2.63,2.482
P1,489,48900,pedestrian/bicycle,1043.206,994.453,2.721,2.291
P1,490,49000,pedestrian/bicycle,1043.481,994.672,2.792,2.085
P1,491,49100,pedestrian/bicycle,1043.763,994.869,2.839,1.868
P1,492,49200,pedestrian/bicycle,1044.048,995.045,2.855,1.65
P1,493,49300,pedestrian/bicycle,1044.332,995.2,2.834,1.438
P1,494,49400,pedestrian/bicycle,1044.613,995.334,2.779,1.242
P1,495,49500,pedestrian/bicycle,1044.887,995.449,2.695,1.071
P1,496,49600,pedestrian/bicycle,1045.151,995.549,2.591,0.934
P1,497,49700,pedestrian/bicycle,1045.405,995.638,2.484,0.832
P1,498,49800,pedestrian/bicycle,1045.649,995.718,2.396,0.766
P1,499,49900,pedestrian/bicycle,1045.886,995.793,2.346,0.733
P1,500,50000,pedestrian/bicycle,1046.12,995.865,2.331,0.724
P6,1345,134500,pedestrian/bicycle,1045.918,996.566,-1.443,-0.129
P6,1346,134600,pedestrian/bicycle,1045.774,996.552,-1.435,-0.14
P6,1347,134700,pedestrian/bicycle,1045.63,996.537,-1.432,-0.155
P6,1348,134800,pedestrian/bicycle,1045.487,996.521,-1.434,-0.174
P6,1349,134900,pedestrian/bicycle,1045.343,996.502,-1.447,-0.194
P6,1350,135000,pedestrian/bicycle,1045.197,996.482,-1.473,-0.219
P6,1351,135100,pedestrian/bicycle,1045.048,996.458,-1.513,-0.249
P6,1352,135200,pedestrian/bicycle,1044.894,996.432,-1.564,-0.283
P6,1353,135300,pedestrian/bicycle,1044.734,996.401,-1.624,-0.323
P6,1354,135400,pedestrian/bicycle,1044.569,996.367,-1.689,-0.369
P6,1355,135500,pedestrian/bicycle,1044.397,996.327,-1.754,-0.423
P6,1356,135600,pedestrian/bicycle,1044.218,996.282,-1.816,-0.486
