track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P3,1473,147300,pedestrian/bicycle,1045.693,996.179,-3.196,-1.78
P3,1474,147400,pedestrian/bicycle,1045.37,995.995,-3.259,-1.881
P3,1475,147500,pedestrian/bicycle,1045.042,995.802,-3.314,-1.99
P3,1476,147600,pedestrian/bicycle,1044.709,995.597,-3.35,-2.107
P3,1477,147700,pedestrian/bicycle,1044.373,995.38,-3.356,-2.232
P3,1478,147800,pedestrian/bicycle,1044.039,995.151,-3.325,-2.36
P3,1479,147900,pedestrian/bicycle,1043.71,994.908,-3.258,-2.486
P3,1480,148000,pedestrian/bicycle,1043.389,994.654,-3.16,-2.605
P3,1481,148100,pedestrian/bicycle,1043.079,994.388,-3.035,-2.716
P3,1482,148200,pedestrian/bicycle,1042.783,994.111,-2.885,-2.818
P3,1483,148300,pedestrian/bicycle,1042.503,993.825,-2.719,-2.903
P3,1484,148400,pedestrian/bicycle,1042.24,993.532,-2.546,-2.966
P3,1485,148500,pedestrian/bicycle,1041.994,993.233,-2.368,-3.002
P3,1486,148600,pedestrian/bicycle,1041.766,992.933,-2.191,-3.005
P3,1487,148700,pedestrian/bicycle,1041.556,992.634,-2.024,-2.975
P3,1488,148800,pedestrian/bicycle,1041.361,992.339,-1.874,-2.915
P3,1489,148900,pedestrian/bicycle,1041.18,992.052,-1.742,-2.831
P3,1490,149000,pedestrian/bicycle,1041.011,991.774,-1.631,-2.735
P3,1491,149100,pedestrian/bicycle,1040.852,991.504,-1.551,-2.651
P3,1492,149200,pedestrian/bicycle,1040.699,991.242,-1.508,-2.601
P3,1493,149300,pedestrian/bicycle,1040.549,990.983,-1.495,-2.586
P1,1,100,pedestrian/bicycle,1006.988,988.728,1.389,0.773
P1,2,200,pedestrian/bicycle,1007.125,988.801,1.358,0.685
P1,3,300,pedestrian/bicycle,1007.259,988.865,1.325,0.598
P1,4,400,pedestrian/bicycle,1007.39,988.921,1.284,0.516
P1,5,500,pedestrian/bicycle,1007.516,988.969,1.232,0.442
P1,6,600,pedestrian/bicycle,1007.636,989.01,1.175,0.385
P1,7,700,pedestrian/bicycle,1007.751,989.047,1.123,0.354
P1,8,800,pedestrian/bicycle,1007.861,989.082,1.091,0.348
P1,9,900,pedestrian/bicycle,1007.97,989.118,1.088,0.367
P1,10,1000,pedestrian/bicycle,1008.081,989.157,1.12,0.409
P1,11,1100,pedestrian/bicycle,1008.196,989.201,1.19,0.47
P1,12,1200,pedestrian/bicycle,1008.32,989.251,1.292,0.54
P1,13,1300,pedestrian/bicycle,1008.455,989.308,1.409,0.606
P1,14,1400,pedestrian/bicycle,1008.602,989.371,1.515,0.65
P1,15,1500,pedestrian/bicycle,1008.757,989.437,1.586,0.66
P1,16,1600,pedestrian/bicycle,1008.917,989.502,1.618,0.639
P1,17,1700,pedestrian/bicycle,1009.079,989.563,1.617,0.598
P1,18,1800,pedestrian/bicycle,1009.239,989.62,1.595,0.538
P1,19,1900,pedestrian/bicycle,1009.397,989.67,1.565,0.466
P1,20,2000,pedestrian/bicycle,1009.552,989.713,1.537,0.39
P1,21,2100,pedestrian/bicycle,1009.705,989.749,1.515,0.323
P1,22,2200,pedestrian/bicycle,1009.856,989.779,1.502,0.273
P1,23,2300,pedestrian/bicycle,1010.006,989.804,1.502,0.24
P1,24,2400,pedestrian/bicycle,1010.157,989.828,1.512,0.223
P1,25,2500,pedestrian/bicycle,1010.308,989.85,1.521,0.219
P1,26,2600,pedestrian/bicycle,1010.461,989.872,1.521,0.225
P1,27,2700,pedestrian/bicycle,1010.612,989.895,1.51,0.234
P1,28,2800,pedestrian/bicycle,1010.762,989.919,1.496,0.24
P1,29,2900,pedestrian/bicycle,1010.911,989.943,1.484,0.241
P1,30,3000,pedestrian/bicycle,1011.06,989.966,1.479,0.233
P1,31,3100,pedestrian/bicycle,1011.208,989.989,1.48,0.223
P1,32,3200,pedestrian/bicycle,1011.356,990.011,1.481,0.218
P1,33,3300,pedestrian/bicycle,1011.504,990.033,1.48,0.219
P1,34,3400,pedestrian/bicycle,1011.652,990.055,1.481,0.22
P1,35,3500,pedestrian/bicycle,1011.8,990.077,1.484,0.215
P1,36,3600,pedestrian/bicycle,1011.949,990.098,1.489,0.206
P1,37,3700,pedestrian/bicycle,1012.098,990.118,1.495,0.2
P1,38,3800,pedestrian/bicycle,1012.248,990.138,1.505,0.2
P1,39,3900,pedestrian/bicycle,1012.399,990.158,1.526,0.202
P1,40,4000,pedestrian/bicycle,1012.553,990.178,1.553,0.199
P1,41,4100,pedestrian/bicycle,1012.71,990.198,1.584,0.191
P1,42,4200,pedestrian/bicycle,1012.87,990.216,1.617,0.179
P1,43,4300,pedestrian/bicycle,1013.033,990.233,1.642,0.166
P1,44,4400,pedestrian/bicycle,1013.198,990.249,1.648,0.154
P1,45,4500,pedestrian/bicycle,1013.362,990.265,1.634,0.148
P1,46,4600,pedestrian/bicycle,1013.523,990.28,1.596,0.151
P1,47,4700,pedestrian/bicycle,1013.68,990.295,1.545,0.161
P1,48,4800,pedestrian/bicycle,1013.832,990.312,1.491,0.179
P1,49,4900,pedestrian/bicycle,1013.979,990.331,1.447,0.201
P1,50,5000,pedestrian/bicycle,1014.123,990.352,1.423,0.225
P1,51,5100,pedestrian/bicycle,1014.264,990.376,1.416,0.248
P1,52,5200,pedestrian/bicycle,1014.406,990.402,1.414,0.262
P1,53,5300,pedestrian/bicycle,1014.547,990.428,1.41,0.26
P1,54,5400,pedestrian/bicycle,1014.688,990.453,1.41,0.24
P1,55,5500,pedestrian/bicycle,1014.829,990.475,1.405,0.201
P1,56,5600,pedestrian/bicycle,1014.969,990.492,1.395,0.151
P1,57,5700,pedestrian/bicycle,1015.108,990.505,1.383,0.105
P1,58,5800,pedestrian/bicycle,1015.245,990.514,1.363,0.069
P1,59,5900,pedestrian/bicycle,1015.38,990.519,1.336,0.044
P1,60,6000,pedestrian/bicycle,1015.512,990.523,1.313,0.028
P1,61,6100,pedestrian/bicycle,1015.643,990.526,1.299,0.023
P1,62,6200,pedestrian/bicycle,1015.773,990.528,1.304,0.032
P1,63,6300,pedestrian/bicycle,1015.905,990.532,1.335,0.052
P1,64,6400,pedestrian/bicycle,1016.041,990.539,1.387,0.08
P1,65,6500,pedestrian/bicycle,1016.183,990.549,1.445,0.114
P1,66,6600,pedestrian/bicycle,1016.33,990.562,1.494,0.149
P1,67,6700,pedestrian/bicycle,1016.481,990.579,1.527,0.184
P1,68,6800,pedestrian/bicycle,1016.634,990.598,1.545,0.214
P1,69,6900,pedestrian/bicycle,1016.789,990.621,1.552,0.237
P1,70,7000,pedestrian/bicycle,1016.944,990.646,1.549,0.257
P1,71,7100,pedestrian/bicycle,1017.099,990.672,1.539,0.275
P1,72,7200,pedestrian/bicycle,1017.252,990.701,1.52,0.295
P1,73,7300,pedestrian/bicycle,1017.402,990.731,1.494,0.313
P1,74,7400,pedestrian/bicycle,1017.55,990.763,1.465,0.326
P1,75,7500,pedestrian/bicycle,1017.695,990.796,1.437,0.333
P1,76,7600,pedestrian/bicycle,1017.838,990.829,1.41,0.333
P1,77,7700,pedestrian/bicycle,1017.977,990.862,1.384,0.327
P1,78,7800,pedestrian/bicycle,1018.115,990.894,1.359,0.317
P1,79,7900,pedestrian/bicycle,1018.249,990.926,1.337,0.307
P1,80,8000,pedestrian/bicycle,1018.382,990.956,1.318,0.298
P1,81,8100,pedestrian/bicycle,1018.513,990.985,1.299,0.289
P1,82,8200,pedestrian/bicycle,1018.642,991.014,1.28,0.279
P1,83,8300,pedestrian/bicycle,1018.769,991.041,1.259,0.264
P1,84,8400,pedestrian/bicycle,1018.894,991.066,1.235,0.244
P1,85,8500,pedestrian/bicycle,1019.016,991.089,1.207,0.219
P1,86,8600,pedestrian/bicycle,1019.135,991.11,1.178,0.19
P1,87,8700,pedestrian/bicycle,1019.251,991.127,1.15,0.16
P1,88,8800,pedestrian/bicycle,1019.365,991.142,1.124,0.131
P1,89,8900,pedestrian/bicycle,1019.476,991.154,1.105,0.107
P1,90,9000,pedestrian/bicycle,1019.587,991.164,1.096,0.093
P1,91,9100,pedestrian/bicycle,1019.696,991.173,1.098,0.091
P1,92,9200,pedestrian/bicycle,1019.807,991.182,1.107,0.096
P1,93,9300,pedestrian/bicycle,1019.918,991.193,1.119,0.108
P1,94,9400,pedestrian/bicycle,1020.031,991.204,1.136,0.127
P1,95,9500,pedestrian/bicycle,1020.145,991.218,1.159,0.15
P1,96,9600,pedestrian/bicycle,1020.262,991.234,1.182,0.175
