track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1058,105800,pedestrian/bicycle,1003.84,988.481,3.867,1.727
P1,1059,105900,pedestrian/bicycle,1004.228,988.653,3.898,1.713
P1,1060,106000,pedestrian/bicycle,1004.619,988.824,3.926,1.695
P1,1061,106100,pedestrian/bicycle,1005.013,988.992,3.947,1.665
P1,1062,106200,pedestrian/bicycle,1005.408,989.156,3.964,1.624
P1,1063,106300,pedestrian/bicycle,1005.805,989.316,3.977,1.572
P1,1064,106400,pedestrian/bicycle,1006.203,989.47,3.98,1.514
P1,1065,106500,pedestrian/bicycle,1006.601,989.618,3.966,1.449
P1,1066,106600,pedestrian/bicycle,1006.996,989.76,3.937,1.384
P1,1067,106700,pedestrian/bicycle,1007.388,989.895,3.897,1.317
P1,1068,106800,pedestrian/bicycle,1007.775,990.023,3.844,1.252
P1,1069,106900,pedestrian/bicycle,1008.156,990.146,3.781,1.191
P1,1070,107000,pedestrian/bicycle,1008.531,990.262,3.716,1.137
P1,1071,107100,pedestrian/bicycle,1008.9,990.373,3.659,1.089
P1,1072,107200,pedestrian/bicycle,1009.263,990.48,3.616,1.047
P1,1073,107300,pedestrian/bicycle,1009.624,990.583,3.592,1.015
P1,1074,107400,pedestrian/bicycle,1009.983,990.684,3.586,0.994
P1,1075,107500,pedestrian/bicycle,1010.341,990.782,3.592,0.982
P1,1076,107600,pedestrian/bicycle,1010.701,990.88,3.607,0.977
P1,1077,107700,pedestrian/bicycle,1011.063,990.978,3.624,0.975
P1,1078,107800,pedestrian/bicycle,1011.426,991.075,3.641,0.971
P1,1079,107900,pedestrian/bicycle,1011.791,991.172,3.656,0.96
P1,1080,108000,pedestrian/bicycle,1012.157,991.267,3.671,0.939
P1,1081,108100,pedestrian/bicycle,1012.525,991.359,3.688,0.913
P1,1082,108200,pedestrian/bicycle,1012.895,991.449,3.701,0.885
P1,1083,108300,pedestrian/bicycle,1013.265,991.536,3.707,0.858
P1,1084,108400,pedestrian/bicycle,1013.636,991.621,3.701,0.832
P1,1085,108500,pedestrian/bicycle,1014.005,991.703,3.69,0.806
P1,1086,108600,pedestrian/bicycle,1014.373,991.782,3.676,0.78
P1,1087,108700,pedestrian/bicycle,1014.74,991.859,3.661,0.751
P1,1088,108800,pedestrian/bicycle,1015.105,991.932,3.645,0.724
P1,1089,108900,pedestrian/bicycle,1015.469,992.004,3.631,0.699
P1,1090,109000,pedestrian/bicycle,1015.832,992.072,3.62,0.68
P1,1091,109100,pedestrian/bicycle,1016.194,992.14,3.616,0.662
P1,1092,109200,pedestrian/bicycle,1016.555,992.205,3.614,0.646
P1,1093,109300,pedestrian/bicycle,1016.917,992.269,3.614,0.633
P1,1094,109400,pedestrian/bicycle,1017.278,992.332,3.614,0.625
P1,1095,109500,pedestrian/bicycle,1017.639,992.394,3.612,0.62
P1,1096,109600,pedestrian/bicycle,1018,992.456,3.613,0.615
P1,1097,109700,pedestrian/bicycle,1018.362,992.517,3.621,0.607
P1,1098,109800,pedestrian/bicycle,1018.725,992.577,3.633,0.596
P1,1099,109900,pedestrian/bicycle,1019.089,992.636,3.654,0.583
P1,1100,110000,pedestrian/bicycle,1019.456,992.694,3.679,0.567
P1,1101,110100,pedestrian/bicycle,1019.825,992.749,3.702,0.548
P1,1102,110200,pedestrian/bicycle,1020.196,992.803,3.715,0.525
P1,1103,110300,pedestrian/bicycle,1020.567,992.854,3.715,0.501
P1,1104,110400,pedestrian/bicycle,1020.938,992.903,3.702,0.477
P1,1105,110500,pedestrian/bicycle,1021.307,992.95,3.681,0.458
P1,1106,110600,pedestrian/bicycle,1021.674,992.995,3.656,0.446
P1,1107,110700,pedestrian/bicycle,1022.039,993.04,3.633,0.441
P1,1108,110800,pedestrian/bicycle,1022.401,993.084,3.622,0.442
P1,1109,110900,pedestrian/bicycle,1022.764,993.128,3.627,0.448
P1,1110,111000,pedestrian/bicycle,1023.127,993.174,3.644,0.459
P1,1111,111100,pedestrian/bicycle,1023.493,993.22,3.666,0.473
P1,1112,111200,pedestrian/bicycle,1023.861,993.268,3.691,0.484
P1,1113,111300,pedestrian/bicycle,1024.231,993.317,3.716,0.489
