track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,766,76600,pedestrian/bicycle,1039.857,991.577,-2.492,1.407
P2,767,76700,pedestrian/bicycle,1039.602,991.716,-2.61,1.376
P2,768,76800,pedestrian/bicycle,1039.335,991.852,-2.73,1.34
P2,769,76900,pedestrian/bicycle,1039.056,991.984,-2.853,1.295
P2,770,77000,pedestrian/bicycle,1038.764,992.11,-2.977,1.239
P2,771,77100,pedestrian/bicycle,1038.461,992.231,-3.094,1.173
P2,772,77200,pedestrian/bicycle,1038.147,992.344,-3.191,1.095
P2,773,77300,pedestrian/bicycle,1037.824,992.449,-3.263,1.01
P2,774,77400,pedestrian/bicycle,1037.495,992.546,-3.313,0.924
P2,775,77500,pedestrian/bicycle,1037.162,992.634,-3.342,0.839
P2,776,77600,pedestrian/bicycle,1036.828,992.714,-3.351,0.759
P2,777,77700,pedestrian/bicycle,1036.493,992.786,-3.344,0.686
P2,778,77800,pedestrian/bicycle,1036.16,992.852,-3.325,0.622
P2,779,77900,pedestrian/bicycle,1035.828,992.911,-3.301,0.57
P2,780,78000,pedestrian/bicycle,1035.499,992.966,-3.28,0.526
P2,781,78100,pedestrian/bicycle,1035.172,993.017,-3.267,0.49
P2,782,78200,pedestrian/bicycle,1034.845,993.064,-3.266,0.457
P2,783,78300,pedestrian/bicycle,1034.518,993.109,-3.278,0.425
P2,784,78400,pedestrian/bicycle,1034.189,993.149,-3.304,0.392
P2,785,78500,pedestrian/bicycle,1033.857,993.187,-3.337,0.359
P2,786,78600,pedestrian/bicycle,1033.521,993.221,-3.375,0.327
P2,787,78700,pedestrian/bicycle,1033.182,993.252,-3.415,0.298
P2,788,78800,pedestrian/bicycle,1032.838,993.281,-3.455,0.272
P2,789,78900,pedestrian/bicycle,1032.491,993.307,-3.493,0.249
P2,790,79000,pedestrian/bicycle,1032.14,993.331,-3.532,0.227
P2,791,79100,pedestrian/bicycle,1031.785,993.352,-3.572,0.204
P2,792,79200,pedestrian/bicycle,1031.425,993.371,-3.612,0.181
P2,793,79300,pedestrian/bicycle,1031.062,993.388,-3.649,0.158
P2,794,79400,pedestrian/bicycle,1030.696,993.403,-3.685,0.133
P2,795,79500,pedestrian/bicycle,1030.325,993.415,-3.726,0.107
P2,796,79600,pedestrian/bicycle,1029.95,993.424,-3.775,0.08
P2,797,79700,pedestrian/bicycle,1029.57,993.431,-3.825,0.05
P2,798,79800,pedestrian/bicycle,1029.185,993.434,-3.869,0.013
P2,799,79900,pedestrian/bicycle,1028.797,993.433,-3.904,-0.032
P2,800,80000,pedestrian/bicycle,1028.405,993.427,-3.933,-0.085
P2,801,80100,pedestrian/bicycle,1028.01,993.415,-3.957,-0.15
P2,802,80200,pedestrian/bicycle,1027.613,993.397,-3.98,-0.226
P2,803,80300,pedestrian/bicycle,1027.214,993.37,-4,-0.314
