track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P4,1964,196400,pedestrian/bicycle,1001.684,987.866,4.615,1.997
P4,1965,196500,pedestrian/bicycle,1002.15,988.066,4.702,1.99
P4,1966,196600,pedestrian/bicycle,1002.625,988.264,4.79,1.984
P4,1967,196700,pedestrian/bicycle,1003.108,988.462,4.87,1.975
P4,1968,196800,pedestrian/bicycle,1003.598,988.659,4.936,1.962
P4,1969,196900,pedestrian/bicycle,1004.094,988.855,4.982,1.948
P4,1970,197000,pedestrian/bicycle,1004.593,989.049,5.007,1.937
P4,1971,197100,pedestrian/bicycle,1005.095,989.242,5.014,1.93
P4,1972,197200,pedestrian/bicycle,1005.596,989.435,5.011,1.927
P4,1973,197300,pedestrian/bicycle,1006.096,989.628,5.003,1.924
P4,1974,197400,pedestrian/bicycle,1006.596,989.819,4.989,1.914
P4,1975,197500,pedestrian/bicycle,1007.094,990.01,4.963,1.895
P4,1976,197600,pedestrian/bicycle,1007.589,990.198,4.935,1.865
P4,1977,197700,pedestrian/bicycle,1008.081,990.382,4.91,1.827
P4,1978,197800,pedestrian/bicycle,1008.571,990.563,4.893,1.787
P4,1979,197900,pedestrian/bicycle,1009.06,990.74,4.883,1.746
P4,1980,198000,pedestrian/bicycle,1009.548,990.912,4.878,1.702
P4,1981,198100,pedestrian/bicycle,1010.036,991.08,4.877,1.649
P4,1982,198200,pedestrian/bicycle,1010.524,991.242,4.883,1.59
P4,1983,198300,pedestrian/bicycle,1011.013,991.397,4.9,1.526
P4,1984,198400,pedestrian/bicycle,1011.504,991.547,4.925,1.46
P4,1985,198500,pedestrian/bicycle,1011.998,991.689,4.952,1.391
P4,1986,198600,pedestrian/bicycle,1012.494,991.825,4.978,1.319
P4,1987,198700,pedestrian/bicycle,1012.993,991.953,5.004,1.245
P4,1988,198800,pedestrian/bicycle,1013.495,992.073,5.03,1.167
P4,1989,198900,pedestrian/bicycle,1014,992.186,5.056,1.086
P4,1990,199000,pedestrian/bicycle,1014.506,992.291,5.08,1.005
P4,1991,199100,pedestrian/bicycle,1015.016,992.387,5.107,0.93
P4,1992,199200,pedestrian/bicycle,1015.528,992.477,5.14,0.866
P4,1993,199300,pedestrian/bicycle,1016.044,992.561,5.174,0.815
P4,1994,199400,pedestrian/bicycle,1016.563,992.641,5.205,0.776
P4,1995,199500,pedestrian/bicycle,1017.085,992.717,5.235,0.753
P4,1996,199600,pedestrian/bicycle,1017.609,992.792,5.262,0.745
P4,1997,199700,pedestrian/bicycle,1018.137,992.867,5.286,0.748
P4,1998,199800,pedestrian/bicycle,1018.667,992.942,5.307,0.756
P4,1999,199900,pedestrian/bicycle,1019.198,993.018,5.329,0.767
P4,2000,200000,pedestrian/bicycle,1019.732,993.095,5.353,0.779
P4,2001,200100,pedestrian/bicycle,1020.269,993.174,5.379,0.793
P4,2002,200200,pedestrian/bicycle,1020.808,993.254,5.41,0.81
P4,2003,200300,pedestrian/bicycle,1021.352,993.336,5.451,0.831
P4,2004,200400,pedestrian/bicycle,1021.9,993.421,5.513,0.863
P4,2005,200500,pedestrian/bicycle,1022.454,993.509,5.58,0.895
P4,2006,200600,pedestrian/bicycle,1023.015,993.599,5.63,0.919
P4,2007,200700,pedestrian/bicycle,1023.579,993.692,5.664,0.937
