track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1,100,pedestrian/bicycle,1008.446,982.037,-1.435,0.187
P1,2,200,pedestrian/bicycle,1008.304,982.062,-1.404,0.331
P1,3,300,pedestrian/bicycle,1008.165,982.103,-1.368,0.477
P1,4,400,pedestrian/bicycle,1008.031,982.158,-1.325,0.621
P1,5,500,pedestrian/bicycle,1007.901,982.227,-1.273,0.759
P1,6,600,pedestrian/bicycle,1007.776,982.309,-1.213,0.884
P1,7,700,pedestrian/bicycle,1007.658,982.403,-1.146,0.992
P1,8,800,pedestrian/bicycle,1007.547,982.507,-1.078,1.085
P1,9,900,pedestrian/bicycle,1007.443,982.619,-1.016,1.165
P1,10,1000,pedestrian/bicycle,1007.343,982.739,-0.967,1.237
P1,11,1100,pedestrian/bicycle,1007.248,982.866,-0.934,1.304
P1,12,1200,pedestrian/bicycle,1007.156,982.999,-0.916,1.362
P1,13,1300,pedestrian/bicycle,1007.065,983.138,-0.908,1.416
P1,14,1400,pedestrian/bicycle,1006.974,983.282,-0.908,1.468
P1,15,1500,pedestrian/bicycle,1006.883,983.432,-0.913,1.517
P1,16,1600,pedestrian/bicycle,1006.791,983.585,-0.918,1.555
P1,17,1700,pedestrian/bicycle,1006.699,983.742,-0.917,1.583
P1,18,1800,pedestrian/bicycle,1006.608,983.901,-0.902,1.603
P1,19,1900,pedestrian/bicycle,1006.52,984.062,-0.87,1.614
P1,20,2000,pedestrian/bicycle,1006.435,984.224,-0.826,1.613
P1,21,2100,pedestrian/bicycle,1006.355,984.384,-0.777,1.597
P1,22,2200,pedestrian/bicycle,1006.28,984.542,-0.727,1.569
P1,23,2300,pedestrian/bicycle,1006.209,984.698,-0.678,1.54
P1,24,2400,pedestrian/bicycle,1006.144,984.851,-0.634,1.521
P1,25,2500,pedestrian/bicycle,1006.082,985.003,-0.6,1.515
P1,26,2600,pedestrian/bicycle,1006.023,985.155,-0.58,1.52
P1,27,2700,pedestrian/bicycle,1005.965,985.307,-0.577,1.534
P1,28,2800,pedestrian/bicycle,1005.907,985.462,-0.588,1.554
P1,29,2900,pedestrian/bicycle,1005.847,985.618,-0.609,1.567
P1,30,3000,pedestrian/bicycle,1005.785,985.774,-0.632,1.564
P1,31,3100,pedestrian/bicycle,1005.721,985.93,-0.658,1.548
P1,32,3200,pedestrian/bicycle,1005.653,986.084,-0.688,1.526
P1,33,3300,pedestrian/bicycle,1005.583,986.235,-0.718,1.503
P1,34,3400,pedestrian/bicycle,1005.51,986.384,-0.74,1.479
P1,35,3500,pedestrian/bicycle,1005.435,986.531,-0.754,1.458
P1,36,3600,pedestrian/bicycle,1005.359,986.676,-0.768,1.439
P1,37,3700,pedestrian/bicycle,1005.281,986.819,-0.791,1.421
P1,38,3800,pedestrian/bicycle,1005.2,986.96,-0.831,1.411
P1,39,3900,pedestrian/bicycle,1005.114,987.102,-0.891,1.416
P1,40,4000,pedestrian/bicycle,1005.021,987.244,-0.966,1.428
P1,41,4100,pedestrian/bicycle,1004.921,987.387,-1.046,1.431
P1,42,4200,pedestrian/bicycle,1004.813,987.529,-1.118,1.408
P1,43,4300,pedestrian/bicycle,1004.698,987.667,-1.18,1.356
P1,44,4400,pedestrian/bicycle,1004.577,987.799,-1.23,1.278
P1,45,4500,pedestrian/bicycle,1004.452,987.921,-1.272,1.172
P1,46,4600,pedestrian/bicycle,1004.323,988.032,-1.309,1.045
P1,47,4700,pedestrian/bicycle,1004.19,988.129,-1.347,0.901
P1,48,4800,pedestrian/bicycle,1004.053,988.211,-1.388,0.742
P1,49,4900,pedestrian/bicycle,1003.913,988.277,-1.43,0.574
P1,50,5000,pedestrian/bicycle,1003.767,988.326,-1.471,0.405
P1,51,5100,pedestrian/bicycle,1003.619,988.359,-1.504,0.243
P1,52,5200,pedestrian/bicycle,1003.467,988.375,-1.526,0.089
P1,53,5300,pedestrian/bicycle,1003.314,988.377,-1.541,-0.055
P1,54,5400,pedestrian/bicycle,1003.159,988.365,-1.552,-0.187
P1,55,5500,pedestrian/bicycle,1003.004,988.34,-1.559,-0.305
P1,56,5600,pedestrian/bicycle,1002.848,988.304,-1.553,-0.41
P1,57,5700,pedestrian/bicycle,1002.694,988.259,-1.524,-0.502
P1,58,5800,pedestrian/bicycle,1002.545,988.205,-1.47,-0.577
P1,59,5900,pedestrian/bicycle,1002.401,988.144,-1.398,-0.636
P1,60,6000,pedestrian/bicycle,1002.266,988.078,-1.313,-0.68
P1,61,6100,pedestrian/bicycle,1002.139,988.009,-1.213,-0.709
P1,62,6200,pedestrian/bicycle,1002.023,987.937,-1.107,-0.721
P1,63,6300,pedestrian/bicycle,1001.918,987.865,-0.998,-0.718
P1,64,6400,pedestrian/bicycle,1001.824,987.794,-0.891,-0.704
P1,65,6500,pedestrian/bicycle,1001.739,987.725,-0.796,-0.68
P1,66,6600,pedestrian/bicycle,1001.663,987.658,-0.72,-0.654
P1,67,6700,pedestrian/bicycle,1001.594,987.594,-0.67,-0.632
P1,68,6800,pedestrian/bicycle,1001.528,987.532,-0.645,-0.619
P1,69,6900,pedestrian/bicycle,1001.464,987.47,-0.638,-0.615
P2,1291,129100,pedestrian/bicycle,1042.937,994.438,-3.299,-0.082
P2,1292,129200,pedestrian/bicycle,1042.603,994.43,-3.385,-0.085
P2,1293,129300,pedestrian/bicycle,1042.26,994.421,-3.484,-0.09
P2,1294,129400,pedestrian/bicycle,1041.906,994.412,-3.586,-0.09
P2,1295,129500,pedestrian/bicycle,1041.543,994.403,-3.682,-0.085
P2,1296,129600,pedestrian/bicycle,1041.17,994.395,-3.777,-0.076
P2,1297,129700,pedestrian/bicycle,1040.788,994.388,-3.855,-0.064
P2,1298,129800,pedestrian/bicycle,1040.4,994.383,-3.906,-0.049
P2,1299,129900,pedestrian/bicycle,1040.008,994.378,-3.942,-0.038
P2,1300,130000,pedestrian/bicycle,1039.613,994.375,-3.963,-0.036
P2,1301,130100,pedestrian/bicycle,1039.216,994.371,-3.963,-0.044
P2,1302,130200,pedestrian/bicycle,1038.821,994.365,-3.953,-0.06
P2,1303,130300,pedestrian/bicycle,1038.427,994.358,-3.929,-0.086
P2,1304,130400,pedestrian/bicycle,1038.036,994.348,-3.889,-0.119
P2,1305,130500,pedestrian/bicycle,1037.649,994.334,-3.853,-0.152
P2,1306,130600,pedestrian/bicycle,1037.265,994.318,-3.825,-0.177
P2,1307,130700,pedestrian/bicycle,1036.883,994.3,-3.805,-0.184
P2,1308,130800,pedestrian/bicycle,1036.503,994.282,-3.8,-0.173
P2,1309,130900,pedestrian/bicycle,1036.123,994.266,-3.798,-0.148
P2,1310,131000,pedestrian/bicycle,1035.743,994.253,-3.795,-0.112
P2,1311,131100,pedestrian/bicycle,1035.364,994.244,-3.802,-0.069
P2,1312,131200,pedestrian/bicycle,1034.983,994.239,-3.812,-0.028
P2,1313,131300,pedestrian/bicycle,1034.601,994.238,-3.822,0.008
P2,1314,131400,pedestrian/bicycle,1034.218,994.24,-3.842,0.041
P2,1315,131500,pedestrian/bicycle,1033.833,994.246,-3.853,0.064
P2,1316,131600,pedestrian/bicycle,1033.448,994.253,-3.845,0.076
P2,1317,131700,pedestrian/bicycle,1033.065,994.26,-3.832,0.079
P2,1318,131800,pedestrian/bicycle,1032.682,994.268,-3.818,0.073
P2,1319,131900,pedestrian/bicycle,1032.301,994.274,-3.803,0.058
P2,1320,132000,pedestrian/bicycle,1031.921,994.279,-3.8,0.034
P2,1321,132100,pedestrian/bicycle,1031.541,994.281,-3.801,0.002
P2,1322,132200,pedestrian/bicycle,1031.161,994.279,-3.799,-0.035
P2,1323,132300,pedestrian/bicycle,1030.781,994.274,-3.805,-0.076
P2,1324,132400,pedestrian/bicycle,1030.4,994.264,-3.811,-0.116
P2,1325,132500,pedestrian/bicycle,1030.019,994.251,-3.811,-0.152
