track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,43,4300,pedestrian/bicycle,1040.427,994.783,-0.053,0
P2,44,4400,pedestrian/bicycle,1040.426,994.783,0.045,0.005
P2,45,4500,pedestrian/bicycle,1040.436,994.784,0.147,0.014
P2,46,4600,pedestrian/bicycle,1040.456,994.786,0.255,0.027
P2,47,4700,pedestrian/bicycle,1040.487,994.79,0.37,0.049
P2,48,4800,pedestrian/bicycle,1040.53,994.797,0.488,0.078
P2,49,4900,pedestrian/bicycle,1040.585,994.806,0.608,0.11
P2,50,5000,pedestrian/bicycle,1040.652,994.819,0.73,0.143
P2,51,5100,pedestrian/bicycle,1040.731,994.835,0.855,0.175
P2,52,5200,pedestrian/bicycle,1040.823,994.854,0.981,0.204
P2,53,5300,pedestrian/bicycle,1040.927,994.875,1.106,0.23
P2,54,5400,pedestrian/bicycle,1041.044,994.899,1.224,0.251
P2,55,5500,pedestrian/bicycle,1041.171,994.925,1.324,0.267
P2,56,5600,pedestrian/bicycle,1041.307,994.952,1.396,0.277
P2,57,5700,pedestrian/bicycle,1041.449,994.98,1.441,0.279
P2,58,5800,pedestrian/bicycle,1041.594,995.008,1.464,0.274
P2,59,5900,pedestrian/bicycle,1041.741,995.035,1.476,0.262
P2,60,6000,pedestrian/bicycle,1041.889,995.06,1.489,0.244
P2,61,6100,pedestrian/bicycle,1042.039,995.083,1.508,0.221
P2,62,6200,pedestrian/bicycle,1042.191,995.104,1.533,0.191
P2,63,6300,pedestrian/bicycle,1042.346,995.121,1.56,0.158
P2,64,6400,pedestrian/bicycle,1042.503,995.135,1.589,0.128
P2,65,6500,pedestrian/bicycle,1042.664,995.147,1.619,0.104
P2,66,6600,pedestrian/bicycle,1042.827,995.157,1.648,0.087
P2,67,6700,pedestrian/bicycle,1042.993,995.165,1.676,0.074
P2,68,6800,pedestrian/bicycle,1043.162,995.172,1.702,0.064
P2,69,6900,pedestrian/bicycle,1043.334,995.177,1.725,0.054
P2,70,7000,pedestrian/bicycle,1043.507,995.182,1.743,0.041
P2,71,7100,pedestrian/bicycle,1043.682,995.185,1.754,0.025
P2,72,7200,pedestrian/bicycle,1043.858,995.187,1.756,0.008
