track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,756,75600,pedestrian/bicycle,1041.204,991.862,1.601,2.626
P2,757,75700,pedestrian/bicycle,1041.371,992.129,1.739,2.727
P2,758,75800,pedestrian/bicycle,1041.552,992.406,1.88,2.813
P2,759,75900,pedestrian/bicycle,1041.747,992.69,2.023,2.869
P2,760,76000,pedestrian/bicycle,1041.956,992.978,2.163,2.88
P2,761,76100,pedestrian/bicycle,1042.179,993.264,2.298,2.84
P2,762,76200,pedestrian/bicycle,1042.415,993.544,2.429,2.76
P2,763,76300,pedestrian/bicycle,1042.665,993.814,2.554,2.648
P2,764,76400,pedestrian/bicycle,1042.925,994.072,2.664,2.507
P2,765,76500,pedestrian/bicycle,1043.196,994.315,2.751,2.346
P2,766,76600,pedestrian/bicycle,1043.474,994.541,2.809,2.178
P2,767,76700,pedestrian/bicycle,1043.756,994.75,2.831,2.007
P2,768,76800,pedestrian/bicycle,1044.039,994.942,2.815,1.832
P2,769,76900,pedestrian/bicycle,1044.317,995.116,2.763,1.655
P2,770,77000,pedestrian/bicycle,1044.59,995.273,2.681,1.483
P2,771,77100,pedestrian/bicycle,1044.852,995.414,2.576,1.322
P2,772,77200,pedestrian/bicycle,1045.104,995.539,2.457,1.179
P2,773,77300,pedestrian/bicycle,1045.344,995.65,2.332,1.059
P2,774,77400,pedestrian/bicycle,1045.571,995.752,2.214,0.967
P2,775,77500,pedestrian/bicycle,1045.788,995.845,2.124,0.905
P2,776,77600,pedestrian/bicycle,1045.998,995.934,2.073,0.873
P2,777,77700,pedestrian/bicycle,1046.204,996.021,2.059,0.864
P3,877,87700,pedestrian/bicycle,1001.246,987.588,1.963,0.671
P3,878,87800,pedestrian/bicycle,1001.447,987.656,2.054,0.693
P3,879,87900,pedestrian/bicycle,1001.657,987.726,2.144,0.708
P3,880,88000,pedestrian/bicycle,1001.876,987.797,2.227,0.712
P3,881,88100,pedestrian/bicycle,1002.102,987.868,2.297,0.701
P3,882,88200,pedestrian/bicycle,1002.334,987.936,2.35,0.672
P3,883,88300,pedestrian/bicycle,1002.571,988.001,2.384,0.629
P3,884,88400,pedestrian/bicycle,1002.811,988.062,2.407,0.576
P3,885,88500,pedestrian/bicycle,1003.052,988.116,2.422,0.518
P3,886,88600,pedestrian/bicycle,1003.295,988.165,2.429,0.459
P3,887,88700,pedestrian/bicycle,1003.537,988.208,2.424,0.398
P3,888,88800,pedestrian/bicycle,1003.779,988.245,2.409,0.334
P3,889,88900,pedestrian/bicycle,1004.019,988.275,2.387,0.272
P3,890,89000,pedestrian/bicycle,1004.256,988.299,2.357,0.214
P3,891,89100,pedestrian/bicycle,1004.49,988.318,2.319,0.162
P3,892,89200,pedestrian/bicycle,1004.719,988.332,2.275,0.122
P3,893,89300,pedestrian/bicycle,1004.944,988.343,2.229,0.097
P3,894,89400,pedestrian/bicycle,1005.165,988.352,2.183,0.086
P3,895,89500,pedestrian/bicycle,1005.381,988.361,2.142,0.089
P3,896,89600,pedestrian/bicycle,1005.594,988.371,2.112,0.105
P3,897,89700,pedestrian/bicycle,1005.804,988.383,2.096,0.132
P3,898,89800,pedestrian/bicycle,1006.014,988.398,2.095,0.168
P3,899,89900,pedestrian/bicycle,1006.224,988.417,2.11,0.214
P3,900,90000,pedestrian/bicycle,1006.436,988.441,2.137,0.268
P3,901,90100,pedestrian/bicycle,1006.652,988.471,2.172,0.331
P3,902,90200,pedestrian/bicycle,1006.871,988.507,2.214,0.4
P3,903,90300,pedestrian/bicycle,1007.095,988.551,2.259,0.472
P3,904,90400,pedestrian/bicycle,1007.323,988.602,2.306,0.543
P3,905,90500,pedestrian/bicycle,1007.556,988.66,2.354,0.613
P3,906,90600,pedestrian/bicycle,1007.794,988.724,2.402,0.682
P3,907,90700,pedestrian/bicycle,1008.037,988.796,2.447,0.75
P3,908,90800,pedestrian/bicycle,1008.283,988.874,2.488,0.812
P3,909,90900,pedestrian/bicycle,1008.534,988.958,2.526,0.865
P3,910,91000,pedestrian/bicycle,1008.788,989.046,2.561,0.905
P3,911,91100,pedestrian/bicycle,1009.046,989.138,2.592,0.932
P3,912,91200,pedestrian/bicycle,1009.307,989.232,2.622,0.95
